Companyname,diASXcode,industry group name,sector name,listing date,registry address,phone number,principal activities,market cap,number of shares,bid price,website,roles,full name
SKYLAND PETROLEUM  GROUP LIMITED,SKP,Energy,Energy,1997-05-23T00:00:00+1000,110 STIRLING HIGHWAY NEDLANDS WA AUSTRALIA 6009,+61 2 8823 3177,Oil and Gas Exploration and Production,-1,1066485943,0,http://www.skylandpetroleum.com,Director,Mr Ghassan Zok
SKYLAND PETROLEUM  GROUP LIMITED,SKP,Energy,Energy,1997-05-23T00:00:00+1000,110 STIRLING HIGHWAY NEDLANDS WA AUSTRALIA 6009,+61 2 8823 3177,Oil and Gas Exploration and Production,-1,1066485943,0,http://www.skylandpetroleum.com,Company Secretary,Ms Louisa Anne Martino
SKYLAND PETROLEUM  GROUP LIMITED,SKP,Energy,Energy,1997-05-23T00:00:00+1000,110 STIRLING HIGHWAY NEDLANDS WA AUSTRALIA 6009,+61 2 8823 3177,Oil and Gas Exploration and Production,-1,1066485943,0,http://www.skylandpetroleum.com
GREAT BOULDER RESOURCES LIMITED,GBR,Materials,Metals & Mining,2016-11-18T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,08 6323 7800,Mineral exploration with a primary focus on exploration for gold,24666550,70475857,0.35,http://www.greatboulder.com.au,Company Secretary,Mr John Edward Sendziuk
GREAT BOULDER RESOURCES LIMITED,GBR,Materials,Metals & Mining,2016-11-18T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,08 6323 7800,Mineral exploration with a primary focus on exploration for gold,24666550,70475857,0.35,http://www.greatboulder.com.au
SALMAT LIMITED,SLM,Commercial & Professional Services,Industrials,2002-12-02T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9928 6500,Customer communication through direct mail advertising mailing computer and telemarketing services.,89848386,199663080,0.45,http://www.salmat.com.au,Chairman,Mr Peter W Mattick
SALMAT LIMITED,SLM,Commercial & Professional Services,Industrials,2002-12-02T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9928 6500,Customer communication through direct mail advertising mailing computer and telemarketing services.,89848386,199663080,0.45,http://www.salmat.com.au,CEO,Ms Rebecca Lowde - Acting
SALMAT LIMITED,SLM,Commercial & Professional Services,Industrials,2002-12-02T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9928 6500,Customer communication through direct mail advertising mailing computer and telemarketing services.,89848386,199663080,0.45,http://www.salmat.com.au,Non Exec. Director,Mrs Fiona Balfour
SALMAT LIMITED,SLM,Commercial & Professional Services,Industrials,2002-12-02T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9928 6500,Customer communication through direct mail advertising mailing computer and telemarketing services.,89848386,199663080,0.45,http://www.salmat.com.au,Non Exec. Director,Mr Stuart Nash
SALMAT LIMITED,SLM,Commercial & Professional Services,Industrials,2002-12-02T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9928 6500,Customer communication through direct mail advertising mailing computer and telemarketing services.,89848386,199663080,0.45,http://www.salmat.com.au,Non Exec. Director,Mr Bart Vogel
SALMAT LIMITED,SLM,Commercial & Professional Services,Industrials,2002-12-02T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9928 6500,Customer communication through direct mail advertising mailing computer and telemarketing services.,89848386,199663080,0.45,http://www.salmat.com.au,Non Exec. Director,Mr Mark Webster
SALMAT LIMITED,SLM,Commercial & Professional Services,Industrials,2002-12-02T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9928 6500,Customer communication through direct mail advertising mailing computer and telemarketing services.,89848386,199663080,0.45,http://www.salmat.com.au,CFO,Ms Alex Panich - Acting
SALMAT LIMITED,SLM,Commercial & Professional Services,Industrials,2002-12-02T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9928 6500,Customer communication through direct mail advertising mailing computer and telemarketing services.,89848386,199663080,0.45,http://www.salmat.com.au,Company Secretary,Mr Stephen Bardwell
SALMAT LIMITED,SLM,Commercial & Professional Services,Industrials,2002-12-02T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 9928 6500,Customer communication through direct mail advertising mailing computer and telemarketing services.,89848386,199663080,0.45,http://www.salmat.com.au
GOCONNECT LIMITED,GCN,Software & Services,Information Technology,2000-11-22T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,61 3 8833 7242,The provision of video infotainment and interactive advertisement to be delivered via the Internet in high quality online regardless of connection speed or wireless and the GPRS mobile telephone network by using the patented proprietary technology GoTr,-1,998514133,0,http://www.goconnect.com.au/,Executive Chairman;Managing Director,Mr Richard Li
GOCONNECT LIMITED,GCN,Software & Services,Information Technology,2000-11-22T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,61 3 8833 7242,The provision of video infotainment and interactive advertisement to be delivered via the Internet in high quality online regardless of connection speed or wireless and the GPRS mobile telephone network by using the patented proprietary technology GoTr,-1,998514133,0,http://www.goconnect.com.au/,Director,Mr Philip Chan
GOCONNECT LIMITED,GCN,Software & Services,Information Technology,2000-11-22T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,61 3 8833 7242,The provision of video infotainment and interactive advertisement to be delivered via the Internet in high quality online regardless of connection speed or wireless and the GPRS mobile telephone network by using the patented proprietary technology GoTr,-1,998514133,0,http://www.goconnect.com.au/,Company Secretary,Mr Eric Pong
GOCONNECT LIMITED,GCN,Software & Services,Information Technology,2000-11-22T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,61 3 8833 7242,The provision of video infotainment and interactive advertisement to be delivered via the Internet in high quality online regardless of connection speed or wireless and the GPRS mobile telephone network by using the patented proprietary technology GoTr,-1,998514133,0,http://www.goconnect.com.au/
ARIADNE AUSTRALIA LIMITED,ARA,Commercial & Professional Services,Industrials,1982-10-12T00:00:00+1000,Level 1 200 Mary Street BRISBANE QLD AUSTRALIA 4000,(02) 8227 5500,Car park operation & management property & marina management and investment management & financial services.,148012672,201377785,0.73,http://www.ariadne.com.au,Chairman,Mr David Baffsky
ARIADNE AUSTRALIA LIMITED,ARA,Commercial & Professional Services,Industrials,1982-10-12T00:00:00+1000,Level 1 200 Mary Street BRISBANE QLD AUSTRALIA 4000,(02) 8227 5500,Car park operation & management property & marina management and investment management & financial services.,148012672,201377785,0.73,http://www.ariadne.com.au,Deputy Chairman,Mr Kevin Seymour
ARIADNE AUSTRALIA LIMITED,ARA,Commercial & Professional Services,Industrials,1982-10-12T00:00:00+1000,Level 1 200 Mary Street BRISBANE QLD AUSTRALIA 4000,(02) 8227 5500,Car park operation & management property & marina management and investment management & financial services.,148012672,201377785,0.73,http://www.ariadne.com.au,Executive Director,Dr Gary Weiss
ARIADNE AUSTRALIA LIMITED,ARA,Commercial & Professional Services,Industrials,1982-10-12T00:00:00+1000,Level 1 200 Mary Street BRISBANE QLD AUSTRALIA 4000,(02) 8227 5500,Car park operation & management property & marina management and investment management & financial services.,148012672,201377785,0.73,http://www.ariadne.com.au,Non Exec. Director,Mr Maurice Loomes
ARIADNE AUSTRALIA LIMITED,ARA,Commercial & Professional Services,Industrials,1982-10-12T00:00:00+1000,Level 1 200 Mary Street BRISBANE QLD AUSTRALIA 4000,(02) 8227 5500,Car park operation & management property & marina management and investment management & financial services.,148012672,201377785,0.73,http://www.ariadne.com.au,Non Exec. Director,Mr John Murphy
ARIADNE AUSTRALIA LIMITED,ARA,Commercial & Professional Services,Industrials,1982-10-12T00:00:00+1000,Level 1 200 Mary Street BRISBANE QLD AUSTRALIA 4000,(02) 8227 5500,Car park operation & management property & marina management and investment management & financial services.,148012672,201377785,0.73,http://www.ariadne.com.au,CFO,Mr Natt McMahon
ARIADNE AUSTRALIA LIMITED,ARA,Commercial & Professional Services,Industrials,1982-10-12T00:00:00+1000,Level 1 200 Mary Street BRISBANE QLD AUSTRALIA 4000,(02) 8227 5500,Car park operation & management property & marina management and investment management & financial services.,148012672,201377785,0.73,http://www.ariadne.com.au,Company Secretary,Mr Natt McMahon
ARIADNE AUSTRALIA LIMITED,ARA,Commercial & Professional Services,Industrials,1982-10-12T00:00:00+1000,Level 1 200 Mary Street BRISBANE QLD AUSTRALIA 4000,(02) 8227 5500,Car park operation & management property & marina management and investment management & financial services.,148012672,201377785,0.73,http://www.ariadne.com.au
LONGTABLE GROUP LIMITED,LON,Food Beverage & Tobacco,Consumer Staples,2004-08-27T00:00:00+1000,YARRA FALLS 452 JOHNSTON STREET ABBOTSFORD VIC AUSTRALIA 3067,(03) 9692 7222,Primary Opinion is a digital content and community platform that enhances advisory professionals ability to showcase their expertise share knowledge and develop business with clients and referral partners. The services provided are designed to support p,45646253,773665306,0.061,http://www.primaryopinion.com,Non Exec. Chairman,Mr Tony Robinson
LONGTABLE GROUP LIMITED,LON,Food Beverage & Tobacco,Consumer Staples,2004-08-27T00:00:00+1000,YARRA FALLS 452 JOHNSTON STREET ABBOTSFORD VIC AUSTRALIA 3067,(03) 9692 7222,Primary Opinion is a digital content and community platform that enhances advisory professionals ability to showcase their expertise share knowledge and develop business with clients and referral partners. The services provided are designed to support p,45646253,773665306,0.061,http://www.primaryopinion.com,Managing Director,Mrs Laura McBain
LONGTABLE GROUP LIMITED,LON,Food Beverage & Tobacco,Consumer Staples,2004-08-27T00:00:00+1000,YARRA FALLS 452 JOHNSTON STREET ABBOTSFORD VIC AUSTRALIA 3067,(03) 9692 7222,Primary Opinion is a digital content and community platform that enhances advisory professionals ability to showcase their expertise share knowledge and develop business with clients and referral partners. The services provided are designed to support p,45646253,773665306,0.061,http://www.primaryopinion.com,Non Exec. Director,Mr Tom Kiing
LONGTABLE GROUP LIMITED,LON,Food Beverage & Tobacco,Consumer Staples,2004-08-27T00:00:00+1000,YARRA FALLS 452 JOHNSTON STREET ABBOTSFORD VIC AUSTRALIA 3067,(03) 9692 7222,Primary Opinion is a digital content and community platform that enhances advisory professionals ability to showcase their expertise share knowledge and develop business with clients and referral partners. The services provided are designed to support p,45646253,773665306,0.061,http://www.primaryopinion.com,Non Exec. Director,Mr Hugh Robertson
LONGTABLE GROUP LIMITED,LON,Food Beverage & Tobacco,Consumer Staples,2004-08-27T00:00:00+1000,YARRA FALLS 452 JOHNSTON STREET ABBOTSFORD VIC AUSTRALIA 3067,(03) 9692 7222,Primary Opinion is a digital content and community platform that enhances advisory professionals ability to showcase their expertise share knowledge and develop business with clients and referral partners. The services provided are designed to support p,45646253,773665306,0.061,http://www.primaryopinion.com,Company Secretary,Mr Justin Mouchacca
LONGTABLE GROUP LIMITED,LON,Food Beverage & Tobacco,Consumer Staples,2004-08-27T00:00:00+1000,YARRA FALLS 452 JOHNSTON STREET ABBOTSFORD VIC AUSTRALIA 3067,(03) 9692 7222,Primary Opinion is a digital content and community platform that enhances advisory professionals ability to showcase their expertise share knowledge and develop business with clients and referral partners. The services provided are designed to support p,45646253,773665306,0.061,http://www.primaryopinion.com,Company Secretary,Ms Melanie Leydin
LONGTABLE GROUP LIMITED,LON,Food Beverage & Tobacco,Consumer Staples,2004-08-27T00:00:00+1000,YARRA FALLS 452 JOHNSTON STREET ABBOTSFORD VIC AUSTRALIA 3067,(03) 9692 7222,Primary Opinion is a digital content and community platform that enhances advisory professionals ability to showcase their expertise share knowledge and develop business with clients and referral partners. The services provided are designed to support p,45646253,773665306,0.061,http://www.primaryopinion.com
RESOURCES & ENERGY GROUP LIMITED,REZ,Software & Services,Information Technology,2006-04-20T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 8016 2875,Cloud based recruitment software.,-1,151442681,0,http://www.1-Page.com,Non Exec. Director,Mr Andrew Chapman
RESOURCES & ENERGY GROUP LIMITED,REZ,Software & Services,Information Technology,2006-04-20T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 8016 2875,Cloud based recruitment software.,-1,151442681,0,http://www.1-Page.com,Non Exec. Director,Mr Tod McGrouther
RESOURCES & ENERGY GROUP LIMITED,REZ,Software & Services,Information Technology,2006-04-20T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 8016 2875,Cloud based recruitment software.,-1,151442681,0,http://www.1-Page.com,Non Exec. Director,Mr Chris Mews
RESOURCES & ENERGY GROUP LIMITED,REZ,Software & Services,Information Technology,2006-04-20T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 8016 2875,Cloud based recruitment software.,-1,151442681,0,http://www.1-Page.com,Company Secretary,Mr Arron Canicais
RESOURCES & ENERGY GROUP LIMITED,REZ,Software & Services,Information Technology,2006-04-20T00:00:00+1000,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 8016 2875,Cloud based recruitment software.,-1,151442681,0,http://www.1-Page.com
NUCOAL RESOURCES LIMITED,NCR,Materials,Metals & Mining,1996-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 4015 0500,Exploration for coal.,5380286,768612354,0.007,http://www.nucoal.com.au,Chairman,Mr Gordon Galt
NUCOAL RESOURCES LIMITED,NCR,Materials,Metals & Mining,1996-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 4015 0500,Exploration for coal.,5380286,768612354,0.007,http://www.nucoal.com.au,Managing Director,Mr Glen Lewis
NUCOAL RESOURCES LIMITED,NCR,Materials,Metals & Mining,1996-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 4015 0500,Exploration for coal.,5380286,768612354,0.007,http://www.nucoal.com.au,Non Exec. Director,Mr James Beecher
NUCOAL RESOURCES LIMITED,NCR,Materials,Metals & Mining,1996-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 4015 0500,Exploration for coal.,5380286,768612354,0.007,http://www.nucoal.com.au,Non Exec. Director,Mr Michael Davies
NUCOAL RESOURCES LIMITED,NCR,Materials,Metals & Mining,1996-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 4015 0500,Exploration for coal.,5380286,768612354,0.007,http://www.nucoal.com.au,General Manager,Mr Gary Cambourn
NUCOAL RESOURCES LIMITED,NCR,Materials,Metals & Mining,1996-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 4015 0500,Exploration for coal.,5380286,768612354,0.007,http://www.nucoal.com.au,Company Secretary,Mrs Megan Etcell
NUCOAL RESOURCES LIMITED,NCR,Materials,Metals & Mining,1996-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,+61 2 4015 0500,Exploration for coal.,5380286,768612354,0.007,http://www.nucoal.com.au
AURORA PROPERTY BUY-WRITE INCOME TRUST,AUP,Not Applic,Not Applic,2007-07-26T00:00:00+1000,LEVEL 6 2 RUSSELL STREET MELBOURNE VIC AUSTRALIA 3000,1300 553 431,The Trust seeks to capture returns from investing in some of Australia's leading ASX listed property securities with the objective of increasing the income generated by implementing an active call option selling (writing) strategy.,9500664,2328594,3.87,http://www.aurorafunds.com.au,Managing Director,Mr John Patton
AURORA PROPERTY BUY-WRITE INCOME TRUST,AUP,Not Applic,Not Applic,2007-07-26T00:00:00+1000,LEVEL 6 2 RUSSELL STREET MELBOURNE VIC AUSTRALIA 3000,1300 553 431,The Trust seeks to capture returns from investing in some of Australia's leading ASX listed property securities with the objective of increasing the income generated by implementing an active call option selling (writing) strategy.,9500664,2328594,3.87,http://www.aurorafunds.com.au,Non Exec. Director,Mr Jeffrey E Schwarz
AURORA PROPERTY BUY-WRITE INCOME TRUST,AUP,Not Applic,Not Applic,2007-07-26T00:00:00+1000,LEVEL 6 2 RUSSELL STREET MELBOURNE VIC AUSTRALIA 3000,1300 553 431,The Trust seeks to capture returns from investing in some of Australia's leading ASX listed property securities with the objective of increasing the income generated by implementing an active call option selling (writing) strategy.,9500664,2328594,3.87,http://www.aurorafunds.com.au,Company Secretary,Mr John Patton
AURORA PROPERTY BUY-WRITE INCOME TRUST,AUP,Not Applic,Not Applic,2007-07-26T00:00:00+1000,LEVEL 6 2 RUSSELL STREET MELBOURNE VIC AUSTRALIA 3000,1300 553 431,The Trust seeks to capture returns from investing in some of Australia's leading ASX listed property securities with the objective of increasing the income generated by implementing an active call option selling (writing) strategy.,9500664,2328594,3.87,http://www.aurorafunds.com.au
AEERIS LTD,AER,Software & Services,Information Technology,2015-04-01T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 6674 2711,Provision of warning alerts and forecasting services to individuals Small Business Large Business & Corporations across Australia and Internationally.,2379672,56658858,0.035,http://www.aeeris.com/,Chairman,Mr Kerry Plowright
AEERIS LTD,AER,Software & Services,Information Technology,2015-04-01T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 6674 2711,Provision of warning alerts and forecasting services to individuals Small Business Large Business & Corporations across Australia and Internationally.,2379672,56658858,0.035,http://www.aeeris.com/,Executive Director,Mr Ben Loiterton
AEERIS LTD,AER,Software & Services,Information Technology,2015-04-01T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 6674 2711,Provision of warning alerts and forecasting services to individuals Small Business Large Business & Corporations across Australia and Internationally.,2379672,56658858,0.035,http://www.aeeris.com/,Non Exec. Director,Mr Bryce Reynolds
AEERIS LTD,AER,Software & Services,Information Technology,2015-04-01T00:00:00+1100,LEVEL 12 225 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(02) 6674 2711,Provision of warning alerts and forecasting services to individuals Small Business Large Business & Corporations across Australia and Internationally.,2379672,56658858,0.035,http://www.aeeris.com/,Company Secretary,Ms Elissa Hansen
